order_id,order_date,customer_id,product_id,product_name,category,unit_price,quantity,discount,sales,cogs,profit,region
O203855,2025-02-23,C100656,P3009,Furniture Item 9,Furniture,1285.97,6,0.15,6558.45,3432.21,3126.24,South
O203856,2024-09-03,C100110,P2013,Technology Item 13,Technology,2603.81,2,0.0,5207.62,2185.96,3021.66,South
O203857,2022-11-21,C100675,P1019,Office Supplies Item 19,Office Supplies,414.61,2,0.0,829.22,348.89,480.33,East
O203858,2024-06-10,C100565,P2016,Technology Item 16,Technology,1535.17,7,0.05,10208.88,5296.86,4912.02,Central
O203859,2025-04-16,C100930,P4010,Consumables Item 10,Consumables,1234.94,5,0.0,6174.7,2834.21,3340.49,West
O203860,2023-11-06,C100515,P1015,Office Supplies Item 15,Office Supplies,1276.5,2,0.0,2553.0,1913.05,639.95,West
O203861,2023-01-17,C100068,P5020,Accessories Item 20,Accessories,75.35,5,0.0,376.75,214.11,162.64,East
O203862,2024-08-09,C100246,P5017,Accessories Item 17,Accessories,955.69,2,0.0,1911.38,1030.64,880.74,East
O203863,2023-03-20,C100389,P2004,Technology Item 4,Technology,1323.25,3,0.0,3969.75,1933.9,2035.85,Central
O203864,2024-05-06,C100650,P2007,Technology Item 7,Technology,1312.26,5,0.0,6561.3,4832.27,1729.03,East
O203865,2025-07-25,C100308,P3009,Furniture Item 9,Furniture,1285.97,5,0.0,6429.85,4610.12,1819.73,East
O203866,2023-08-09,C100925,P4015,Consumables Item 15,Consumables,978.0,1,0.05,929.1,514.47,414.63,West
O203867,2024-01-14,C100352,P2003,Technology Item 3,Technology,1102.81,5,0.0,5514.05,2579.16,2934.89,Central
O203868,2023-07-28,C100799,P2013,Technology Item 13,Technology,2603.81,8,0.0,20830.48,16264.34,4566.14,South
O203869,2024-11-15,C100066,P3001,Furniture Item 1,Furniture,388.34,1,0.05,368.92,194.18,174.74,West
O203870,2023-02-12,C100460,P3016,Furniture Item 16,Furniture,445.94,2,0.0,891.88,631.84,260.04,South
O203871,2024-12-05,C100347,P2009,Technology Item 9,Technology,2991.89,1,0.0,2991.89,1750.91,1240.98,East
O203872,2023-02-03,C100325,P2011,Technology Item 11,Technology,4293.44,6,0.0,25760.64,18358.54,7402.1,West
O203873,2024-10-29,C100933,P4005,Consumables Item 5,Consumables,1091.68,2,0.0,2183.36,1293.95,889.41,East
O203874,2024-02-23,C100667,P5018,Accessories Item 18,Accessories,1149.97,2,0.1,2069.95,1594.33,475.62,Central
O203875,2024-12-19,C100599,P1018,Office Supplies Item 18,Office Supplies,982.11,2,0.0,1964.22,1414.57,549.65,South
O203876,2022-11-13,C100033,P5002,Accessories Item 2,Accessories,19.27,7,0.0,134.89,68.0,66.89,East
O203877,2024-06-23,C100068,P1006,Office Supplies Item 6,Office Supplies,309.21,4,0.0,1236.84,707.66,529.18,Central
O203878,2023-02-03,C100187,P3012,Furniture Item 12,Furniture,806.55,1,0.2,645.24,284.06,361.18,Central
O203879,2023-08-20,C100192,P2020,Technology Item 20,Technology,2640.06,2,0.0,5280.12,4020.22,1259.9,Central
O203880,2022-11-25,C100213,P4005,Consumables Item 5,Consumables,1091.68,6,0.0,6550.08,2801.59,3748.49,East
O203881,2025-05-27,C100600,P3002,Furniture Item 2,Furniture,1401.3,6,0.15,7146.63,2910.8,4235.83,East
O203882,2024-12-01,C100428,P5014,Accessories Item 14,Accessories,784.72,4,0.0,3138.88,1878.85,1260.03,East
O203883,2024-08-15,C100351,P4008,Consumables Item 8,Consumables,241.88,3,0.05,689.36,442.05,247.31,East
O203884,2025-07-12,C100108,P2012,Technology Item 12,Technology,3897.09,3,0.0,11691.27,5720.37,5970.9,Central
O203885,2024-07-30,C100240,P1010,Office Supplies Item 10,Office Supplies,511.53,1,0.0,511.53,321.35,190.18,West
O203886,2024-03-05,C100216,P4009,Consumables Item 9,Consumables,98.0,5,0.0,490.0,371.53,118.47,Central
O203887,2024-05-28,C100177,P1009,Office Supplies Item 9,Office Supplies,75.25,1,0.0,75.25,48.95,26.3,West
O203888,2023-08-21,C100565,P4009,Consumables Item 9,Consumables,98.0,1,0.0,98.0,57.07,40.93,East
O203889,2025-04-14,C100330,P4001,Consumables Item 1,Consumables,1495.23,5,0.15,6354.73,2909.01,3445.72,Central
O203890,2022-12-10,C100561,P1011,Office Supplies Item 11,Office Supplies,610.7,3,0.0,1832.1,856.65,975.45,Central
O203891,2024-12-15,C100881,P5019,Accessories Item 19,Accessories,123.42,7,0.05,820.74,487.31,333.43,East
O203892,2024-04-03,C100626,P5011,Accessories Item 11,Accessories,385.85,2,0.0,771.7,451.64,320.06,South
O203893,2024-04-29,C100450,P4008,Consumables Item 8,Consumables,241.88,3,0.15,616.79,375.6,241.19,West
O203894,2023-06-24,C100607,P4014,Consumables Item 14,Consumables,1259.98,3,0.2,3023.95,1823.91,1200.04,Central
O203895,2024-02-06,C100447,P5017,Accessories Item 17,Accessories,955.69,6,0.0,5734.14,3076.43,2657.71,East
O203896,2024-02-26,C100537,P1008,Office Supplies Item 8,Office Supplies,1378.19,3,0.0,4134.57,2804.67,1329.9,West
O203897,2024-01-04,C100644,P3009,Furniture Item 9,Furniture,1285.97,6,0.1,6944.24,3367.15,3577.09,South
O203898,2025-09-11,C100179,P2004,Technology Item 4,Technology,1323.25,2,0.0,2646.5,1960.88,685.62,South
O203899,2023-10-09,C100395,P2013,Technology Item 13,Technology,2603.81,3,0.05,7420.86,3545.38,3875.48,East
O203900,2025-09-29,C100145,P1019,Office Supplies Item 19,Office Supplies,414.61,2,0.15,704.84,399.19,305.65,South
O203901,2023-03-13,C100876,P1002,Office Supplies Item 2,Office Supplies,357.2,2,0.0,714.4,345.98,368.42,East
O203902,2023-10-17,C100962,P3015,Furniture Item 15,Furniture,1408.62,3,0.1,3803.27,2462.17,1341.1,South
O203903,2024-03-20,C100198,P1011,Office Supplies Item 11,Office Supplies,610.7,2,0.0,1221.4,721.91,499.49,Central
O203904,2023-01-23,C100969,P5019,Accessories Item 19,Accessories,123.42,1,0.0,123.42,67.85,55.57,West
O203905,2025-07-20,C100837,P1017,Office Supplies Item 17,Office Supplies,816.15,4,0.0,3264.6,1926.29,1338.31,South
O203906,2025-02-07,C100084,P3002,Furniture Item 2,Furniture,1401.3,4,0.0,5605.2,3186.53,2418.67,West
O203907,2025-03-10,C100669,P4001,Consumables Item 1,Consumables,1495.23,2,0.0,2990.46,2219.12,771.34,West
O203908,2023-10-09,C100085,P1003,Office Supplies Item 3,Office Supplies,468.91,2,0.0,937.82,421.74,516.08,East
O203909,2025-03-15,C100457,P5006,Accessories Item 6,Accessories,15.68,5,0.05,74.48,53.42,21.06,South
O203910,2023-08-20,C100476,P2015,Technology Item 15,Technology,89.72,2,0.0,179.44,118.81,60.63,Central
O203911,2024-06-20,C100253,P5005,Accessories Item 5,Accessories,1231.71,5,0.0,6158.55,3321.48,2837.07,West
O203912,2024-08-06,C100887,P5009,Accessories Item 9,Accessories,83.46,3,0.0,250.38,192.2,58.18,East
O203913,2024-01-22,C100072,P4006,Consumables Item 6,Consumables,1311.65,2,0.0,2623.3,1234.99,1388.31,East
O203914,2024-09-20,C100223,P1001,Office Supplies Item 1,Office Supplies,53.51,3,0.05,152.5,79.93,72.57,East
O203915,2025-07-29,C100276,P1007,Office Supplies Item 7,Office Supplies,1432.06,6,0.0,8592.36,4725.25,3867.11,East
O203916,2025-03-04,C100795,P1020,Office Supplies Item 20,Office Supplies,891.62,2,0.1,1604.92,1057.83,547.09,West
O203917,2024-03-16,C100776,P3003,Furniture Item 3,Furniture,200.93,2,0.0,401.86,312.87,88.99,East
O203918,2024-12-03,C100246,P1006,Office Supplies Item 6,Office Supplies,309.21,3,0.1,834.87,532.13,302.74,East
O203919,2024-11-04,C100341,P3015,Furniture Item 15,Furniture,1408.62,5,0.0,7043.1,5229.66,1813.44,Central
O203920,2023-07-08,C100573,P5020,Accessories Item 20,Accessories,75.35,1,0.05,71.58,54.54,17.04,East
O203921,2024-06-23,C100924,P2001,Technology Item 1,Technology,2209.18,3,0.0,6627.54,3887.62,2739.92,South
O203922,2023-03-05,C100471,P3011,Furniture Item 11,Furniture,542.78,5,0.0,2713.9,1598.42,1115.48,East
O203923,2023-02-21,C100454,P3006,Furniture Item 6,Furniture,1126.74,3,0.1,3042.2,1521.1,1521.1,West
O203924,2025-07-08,C100771,P2015,Technology Item 15,Technology,89.72,3,0.1,242.24,155.19,87.05,Central
O203925,2023-03-30,C100965,P5020,Accessories Item 20,Accessories,75.35,4,0.0,301.4,135.03,166.37,East
O203926,2025-03-24,C100969,P1008,Office Supplies Item 8,Office Supplies,1378.19,4,0.15,4685.85,3063.29,1622.56,South
O203927,2023-10-09,C100007,P4008,Consumables Item 8,Consumables,241.88,1,0.1,217.69,164.83,52.86,West
O203928,2024-06-02,C100188,P1016,Office Supplies Item 16,Office Supplies,1112.6,3,0.0,3337.8,2350.86,986.94,West
O203929,2024-12-22,C100004,P4007,Consumables Item 7,Consumables,334.97,2,0.0,669.94,441.94,228.0,South
O203930,2023-09-17,C100743,P4011,Consumables Item 11,Consumables,470.52,3,0.0,1411.56,1038.01,373.55,South
O203931,2025-01-30,C100645,P4004,Consumables Item 4,Consumables,50.47,1,0.0,50.47,34.92,15.55,Central
O203932,2024-04-15,C100907,P1002,Office Supplies Item 2,Office Supplies,357.2,6,0.0,2143.2,1311.35,831.85,East
O203933,2024-03-06,C100125,P1001,Office Supplies Item 1,Office Supplies,53.51,1,0.0,53.51,32.56,20.95,West
O203934,2024-07-04,C100015,P3018,Furniture Item 18,Furniture,1136.61,3,0.0,3409.83,1509.88,1899.95,Central
O203935,2023-07-10,C100960,P1001,Office Supplies Item 1,Office Supplies,53.51,4,0.0,214.04,122.81,91.23,East
O203936,2023-04-22,C100994,P1007,Office Supplies Item 7,Office Supplies,1432.06,6,0.0,8592.36,5232.57,3359.79,West
O203937,2025-03-24,C100525,P5008,Accessories Item 8,Accessories,497.2,4,0.0,1988.8,1169.35,819.45,Central
O203938,2023-05-20,C100630,P4009,Consumables Item 9,Consumables,98.0,3,0.0,294.0,208.86,85.14,Central
O203939,2023-06-05,C100240,P5005,Accessories Item 5,Accessories,1231.71,3,0.0,3695.13,1715.96,1979.17,Central
O203940,2023-11-11,C100775,P5012,Accessories Item 12,Accessories,531.07,3,0.0,1593.21,1143.86,449.35,South
O203941,2022-11-11,C100360,P1018,Office Supplies Item 18,Office Supplies,982.11,1,0.1,883.9,615.78,268.12,South
O203942,2025-09-01,C100518,P5008,Accessories Item 8,Accessories,497.2,8,0.2,3182.08,2419.43,762.65,West
O203943,2025-04-10,C100952,P2012,Technology Item 12,Technology,3897.09,2,0.0,7794.18,4281.98,3512.2,East
O203944,2024-01-09,C100320,P3005,Furniture Item 5,Furniture,764.38,3,0.0,2293.14,1079.19,1213.95,South
O203945,2025-01-26,C100231,P2013,Technology Item 13,Technology,2603.81,4,0.05,9894.48,6960.29,2934.19,East
O203946,2025-05-19,C100946,P4014,Consumables Item 14,Consumables,1259.98,2,0.0,2519.96,1601.11,918.85,East
O203947,2024-09-21,C100030,P4013,Consumables Item 13,Consumables,756.61,4,0.0,3026.44,2073.1,953.34,Central
O203948,2025-03-04,C100534,P3009,Furniture Item 9,Furniture,1285.97,1,0.0,1285.97,1027.1,258.87,Central
O203949,2024-12-23,C100921,P2013,Technology Item 13,Technology,2603.81,3,0.0,7811.43,3732.43,4079.0,Central
O203950,2023-09-15,C100156,P5017,Accessories Item 17,Accessories,955.69,3,0.0,2867.07,1618.23,1248.84,West
O203951,2025-02-21,C100630,P4011,Consumables Item 11,Consumables,470.52,4,0.2,1505.66,718.32,787.34,South
O203952,2024-07-13,C100852,P4008,Consumables Item 8,Consumables,241.88,2,0.0,483.76,360.04,123.72,South
O203953,2024-12-24,C100935,P2008,Technology Item 8,Technology,1671.55,3,0.05,4763.92,1937.93,2825.99,Central
O203954,2023-12-02,C100963,P5007,Accessories Item 7,Accessories,687.81,3,0.0,2063.43,936.98,1126.45,West
O203955,2025-10-17,C100901,P3013,Furniture Item 13,Furniture,1077.46,1,0.0,1077.46,537.81,539.65,West
O203956,2024-02-03,C100705,P5016,Accessories Item 16,Accessories,1442.31,1,0.0,1442.31,1021.92,420.39,East
O203957,2022-12-31,C100399,P3004,Furniture Item 4,Furniture,1197.1,2,0.1,2154.78,1403.58,751.2,Central
O203958,2023-11-04,C100346,P4020,Consumables Item 20,Consumables,1460.03,5,0.0,7300.15,4054.83,3245.32,South
O203959,2024-10-19,C100195,P3015,Furniture Item 15,Furniture,1408.62,4,0.0,5634.48,2611.47,3023.01,South
O203960,2024-04-29,C100168,P1010,Office Supplies Item 10,Office Supplies,511.53,4,0.0,2046.12,1081.67,964.45,West
O203961,2025-09-06,C100377,P1014,Office Supplies Item 14,Office Supplies,962.37,1,0.0,962.37,671.13,291.24,South
O203962,2024-03-10,C100489,P2016,Technology Item 16,Technology,1535.17,2,0.0,3070.34,1697.22,1373.12,Central
O203963,2024-03-11,C100751,P2014,Technology Item 14,Technology,3038.06,3,0.05,8658.47,5065.54,3592.93,South
O203964,2024-03-19,C100362,P5008,Accessories Item 8,Accessories,497.2,4,0.0,1988.8,1279.69,709.11,South
O203965,2025-06-26,C100482,P1018,Office Supplies Item 18,Office Supplies,982.11,3,0.0,2946.33,2254.4,691.93,South
O203966,2025-10-28,C100244,P1016,Office Supplies Item 16,Office Supplies,1112.6,2,0.1,2002.68,1001.42,1001.26,East
O203967,2023-04-10,C100581,P2017,Technology Item 17,Technology,3583.54,3,0.1,9675.56,5604.07,4071.49,South
O203968,2024-10-18,C100607,P3001,Furniture Item 1,Furniture,388.34,4,0.0,1553.36,814.16,739.2,West
O203969,2025-07-20,C100589,P2005,Technology Item 5,Technology,4160.53,1,0.05,3952.5,2318.04,1634.46,West
O203970,2023-07-27,C100171,P1008,Office Supplies Item 8,Office Supplies,1378.19,2,0.0,2756.38,1870.44,885.94,Central
O203971,2024-09-29,C100513,P5008,Accessories Item 8,Accessories,497.2,4,0.1,1789.92,1061.11,728.81,West
O203972,2025-03-14,C100406,P5004,Accessories Item 4,Accessories,566.9,2,0.0,1133.8,832.0,301.8,East
O203973,2023-10-16,C100574,P5014,Accessories Item 14,Accessories,784.72,2,0.0,1569.44,975.1,594.34,Central
O203974,2023-02-18,C100207,P5004,Accessories Item 4,Accessories,566.9,3,0.05,1615.66,895.57,720.09,South
O203975,2023-12-12,C100154,P1018,Office Supplies Item 18,Office Supplies,982.11,3,0.0,2946.33,2100.52,845.81,South
O203976,2024-08-11,C100786,P4008,Consumables Item 8,Consumables,241.88,4,0.0,967.52,553.93,413.59,Central
O203977,2022-12-21,C100048,P3008,Furniture Item 8,Furniture,774.16,8,0.0,6193.28,3754.5,2438.78,South
O203978,2025-10-27,C100649,P5020,Accessories Item 20,Accessories,75.35,2,0.0,150.7,120.24,30.46,South
O203979,2024-06-18,C100001,P4010,Consumables Item 10,Consumables,1234.94,6,0.1,6668.68,4765.26,1903.42,East
O203980,2025-07-06,C100747,P4007,Consumables Item 7,Consumables,334.97,3,0.0,1004.91,745.7,259.21,West
O203981,2025-10-01,C100905,P1018,Office Supplies Item 18,Office Supplies,982.11,3,0.0,2946.33,1877.23,1069.1,West
O203982,2024-10-31,C100768,P1018,Office Supplies Item 18,Office Supplies,982.11,2,0.05,1866.01,1006.31,859.7,East
O203983,2022-12-27,C100407,P3016,Furniture Item 16,Furniture,445.94,4,0.2,1427.01,1136.62,290.39,Central
O203984,2024-11-07,C100107,P2003,Technology Item 3,Technology,1102.81,1,0.0,1102.81,548.77,554.04,West
O203985,2023-05-15,C100173,P2015,Technology Item 15,Technology,89.72,5,0.1,403.74,302.45,101.29,South
O203986,2025-10-21,C100506,P1006,Office Supplies Item 6,Office Supplies,309.21,5,0.0,1546.05,1181.99,364.06,Central
O203987,2023-02-20,C100130,P2006,Technology Item 6,Technology,1048.28,3,0.05,2987.6,2172.05,815.55,Central
O203988,2024-12-04,C100398,P5005,Accessories Item 5,Accessories,1231.71,2,0.15,2093.91,933.12,1160.79,West
O203989,2024-10-11,C100294,P4001,Consumables Item 1,Consumables,1495.23,1,0.1,1345.71,998.04,347.67,Central
O203990,2025-06-05,C100552,P5008,Accessories Item 8,Accessories,497.2,2,0.15,845.24,562.52,282.72,Central
O203991,2022-11-26,C100447,P1015,Office Supplies Item 15,Office Supplies,1276.5,1,0.0,1276.5,858.23,418.27,West
O203992,2023-12-15,C100850,P5011,Accessories Item 11,Accessories,385.85,2,0.0,771.7,551.47,220.23,South
O203993,2024-11-27,C100016,P2012,Technology Item 12,Technology,3897.09,3,0.0,11691.27,6970.51,4720.76,West
O203994,2024-04-14,C100639,P1012,Office Supplies Item 12,Office Supplies,362.33,7,0.1,2282.68,1157.01,1125.67,West
O203995,2024-11-18,C100885,P1005,Office Supplies Item 5,Office Supplies,367.17,4,0.1,1321.81,832.7,489.11,Central
O203996,2023-07-04,C100349,P4004,Consumables Item 4,Consumables,50.47,2,0.0,100.94,44.76,56.18,East
O203997,2024-08-23,C100203,P4011,Consumables Item 11,Consumables,470.52,7,0.0,3293.64,2206.48,1087.16,South
O203998,2025-04-27,C100134,P5006,Accessories Item 6,Accessories,15.68,3,0.1,42.34,25.12,17.22,Central
O203999,2023-12-01,C100771,P2007,Technology Item 7,Technology,1312.26,3,0.0,3936.78,2365.74,1571.04,South
O204000,2024-04-05,C100526,P4019,Consumables Item 19,Consumables,1074.49,2,0.05,2041.53,968.36,1073.17,West
O204001,2025-05-14,C100508,P3005,Furniture Item 5,Furniture,764.38,2,0.1,1375.88,573.07,802.81,South
O204002,2023-07-22,C100066,P2015,Technology Item 15,Technology,89.72,2,0.0,179.44,115.65,63.79,West
O204003,2024-12-29,C100480,P2006,Technology Item 6,Technology,1048.28,6,0.0,6289.68,4173.41,2116.27,East
O204004,2023-04-21,C100863,P2003,Technology Item 3,Technology,1102.81,1,0.1,992.53,594.84,397.69,East
O204005,2023-07-23,C100459,P1013,Office Supplies Item 13,Office Supplies,945.16,2,0.0,1890.32,1335.12,555.2,East
O204006,2025-09-15,C100342,P5010,Accessories Item 10,Accessories,678.1,4,0.0,2712.4,1696.57,1015.83,Central
O204007,2024-02-19,C100707,P1003,Office Supplies Item 3,Office Supplies,468.91,3,0.0,1406.73,1039.97,366.76,East
O204008,2023-10-22,C100626,P2009,Technology Item 9,Technology,2991.89,4,0.0,11967.56,6166.25,5801.31,Central
O204009,2025-09-15,C100159,P4006,Consumables Item 6,Consumables,1311.65,5,0.0,6558.25,3261.05,3297.2,Central
O204010,2022-12-04,C100161,P4004,Consumables Item 4,Consumables,50.47,2,0.05,95.89,48.37,47.52,Central
O204011,2023-07-22,C100254,P2008,Technology Item 8,Technology,1671.55,2,0.2,2674.48,1102.44,1572.04,Central
O204012,2025-01-24,C100984,P5007,Accessories Item 7,Accessories,687.81,2,0.0,1375.62,1045.81,329.81,Central
O204013,2025-03-24,C100897,P2016,Technology Item 16,Technology,1535.17,8,0.1,11053.22,8838.98,2214.24,East
O204014,2024-11-23,C100940,P1006,Office Supplies Item 6,Office Supplies,309.21,1,0.0,309.21,224.67,84.54,West
O204015,2024-05-19,C100527,P1011,Office Supplies Item 11,Office Supplies,610.7,2,0.0,1221.4,690.14,531.26,East
O204016,2024-02-05,C100549,P2018,Technology Item 18,Technology,362.51,1,0.0,362.51,196.33,166.18,Central
O204017,2024-08-16,C100155,P2014,Technology Item 14,Technology,3038.06,4,0.2,9721.79,6901.24,2820.55,Central
O204018,2023-01-20,C100486,P5001,Accessories Item 1,Accessories,306.1,2,0.15,520.37,314.29,206.08,East
O204019,2024-11-26,C100432,P4007,Consumables Item 7,Consumables,334.97,1,0.0,334.97,259.86,75.11,Central
O204020,2025-03-19,C100027,P3006,Furniture Item 6,Furniture,1126.74,4,0.0,4506.96,2306.81,2200.15,East
O204021,2025-10-05,C100012,P5018,Accessories Item 18,Accessories,1149.97,6,0.15,5864.85,3105.6,2759.25,Central
O204022,2024-06-21,C100067,P5006,Accessories Item 6,Accessories,15.68,2,0.0,31.36,25.07,6.29,Central
O204023,2025-01-15,C100542,P2009,Technology Item 9,Technology,2991.89,4,0.05,11369.18,8996.09,2373.09,West
O204024,2025-10-12,C100096,P3020,Furniture Item 20,Furniture,1296.14,5,0.0,6480.7,4886.94,1593.76,South
O204025,2025-07-11,C100215,P3014,Furniture Item 14,Furniture,668.13,1,0.05,634.72,356.62,278.1,South
O204026,2024-10-04,C100194,P5013,Accessories Item 13,Accessories,1059.89,2,0.0,2119.78,1558.13,561.65,East
O204027,2024-02-19,C100647,P4009,Consumables Item 9,Consumables,98.0,2,0.0,196.0,100.62,95.38,West
O204028,2024-06-14,C100290,P4014,Consumables Item 14,Consumables,1259.98,2,0.1,2267.96,1138.29,1129.67,East
O204029,2022-11-16,C100544,P4014,Consumables Item 14,Consumables,1259.98,2,0.0,2519.96,1558.78,961.18,West
O204030,2024-03-01,C100885,P1009,Office Supplies Item 9,Office Supplies,75.25,1,0.0,75.25,55.99,19.26,West
O204031,2024-10-06,C100039,P5005,Accessories Item 5,Accessories,1231.71,5,0.0,6158.55,2703.54,3455.01,West
O204032,2024-07-12,C100864,P4017,Consumables Item 17,Consumables,267.63,6,0.0,1605.78,1005.41,600.37,East
O204033,2025-08-15,C100939,P1010,Office Supplies Item 10,Office Supplies,511.53,2,0.0,1023.06,658.74,364.32,East
O204034,2024-12-16,C100939,P4015,Consumables Item 15,Consumables,978.0,2,0.0,1956.0,1236.03,719.97,Central
O204035,2024-01-21,C100206,P4008,Consumables Item 8,Consumables,241.88,4,0.0,967.52,471.57,495.95,West
O204036,2023-08-17,C100899,P3018,Furniture Item 18,Furniture,1136.61,7,0.2,6365.02,2709.28,3655.74,East
O204037,2023-05-28,C100942,P5015,Accessories Item 15,Accessories,191.35,1,0.0,191.35,145.04,46.31,West
O204038,2023-12-18,C100928,P3012,Furniture Item 12,Furniture,806.55,3,0.0,2419.65,1523.91,895.74,West
O204039,2024-09-07,C100555,P2014,Technology Item 14,Technology,3038.06,1,0.05,2886.16,2040.98,845.18,Central
O204040,2024-08-25,C100484,P2015,Technology Item 15,Technology,89.72,2,0.05,170.47,93.04,77.43,East
O204041,2023-08-17,C100337,P2013,Technology Item 13,Technology,2603.81,1,0.0,2603.81,1085.79,1518.02,South
O204042,2023-03-31,C100496,P4012,Consumables Item 12,Consumables,605.54,2,0.0,1211.08,610.17,600.91,West
O204043,2025-03-04,C100771,P2012,Technology Item 12,Technology,3897.09,1,0.0,3897.09,1673.2,2223.89,Central
O204044,2024-06-30,C100249,P3015,Furniture Item 15,Furniture,1408.62,4,0.0,5634.48,2430.13,3204.35,South
O204045,2023-11-05,C100074,P5017,Accessories Item 17,Accessories,955.69,3,0.15,2437.01,1183.86,1253.15,East
O204046,2024-10-05,C100373,P1008,Office Supplies Item 8,Office Supplies,1378.19,1,0.1,1240.37,810.5,429.87,Central
O204047,2025-02-03,C100831,P3006,Furniture Item 6,Furniture,1126.74,6,0.05,6422.42,4669.8,1752.62,West
O204048,2025-08-01,C100879,P1014,Office Supplies Item 14,Office Supplies,962.37,4,0.0,3849.48,2804.51,1044.97,East
O204049,2023-11-12,C100808,P5018,Accessories Item 18,Accessories,1149.97,3,0.0,3449.91,2674.03,775.88,Central
O204050,2025-06-30,C100786,P1008,Office Supplies Item 8,Office Supplies,1378.19,4,0.0,5512.76,3652.49,1860.27,East
O204051,2023-02-26,C100835,P4011,Consumables Item 11,Consumables,470.52,2,0.0,941.04,383.89,557.15,Central
O204052,2025-08-25,C100871,P4017,Consumables Item 17,Consumables,267.63,4,0.0,1070.52,589.81,480.71,West
O204053,2024-01-18,C100702,P3014,Furniture Item 14,Furniture,668.13,7,0.15,3975.37,1767.39,2207.98,Central
O204054,2024-11-24,C100138,P2001,Technology Item 1,Technology,2209.18,1,0.05,2098.72,1492.16,606.56,South
O204055,2024-08-01,C100948,P5016,Accessories Item 16,Accessories,1442.31,1,0.0,1442.31,645.98,796.33,South
O204056,2023-03-04,C100457,P4015,Consumables Item 15,Consumables,978.0,3,0.0,2934.0,1297.91,1636.09,West
O204057,2024-08-19,C100814,P1014,Office Supplies Item 14,Office Supplies,962.37,3,0.0,2887.11,1187.42,1699.69,East
O204058,2025-01-30,C100823,P4015,Consumables Item 15,Consumables,978.0,7,0.05,6503.7,5087.2,1416.5,South
O204059,2024-08-25,C100942,P1002,Office Supplies Item 2,Office Supplies,357.2,4,0.05,1357.36,969.54,387.82,Central
O204060,2023-10-26,C100843,P5018,Accessories Item 18,Accessories,1149.97,3,0.0,3449.91,1839.92,1609.99,West
O204061,2024-07-15,C100444,P4001,Consumables Item 1,Consumables,1495.23,4,0.2,4784.74,2634.36,2150.38,West
O204062,2025-10-16,C100353,P1017,Office Supplies Item 17,Office Supplies,816.15,7,0.15,4856.09,2057.87,2798.22,East
O204063,2025-05-07,C100996,P4018,Consumables Item 18,Consumables,772.22,2,0.1,1390.0,643.8,746.2,West
O204064,2024-01-26,C100794,P5009,Accessories Item 9,Accessories,83.46,3,0.0,250.38,131.34,119.04,East
O204065,2023-02-28,C100411,P3008,Furniture Item 8,Furniture,774.16,2,0.0,1548.32,859.55,688.77,West
O204066,2024-06-04,C100678,P5011,Accessories Item 11,Accessories,385.85,8,0.0,3086.8,2000.22,1086.58,West
O204067,2023-02-07,C100790,P1008,Office Supplies Item 8,Office Supplies,1378.19,4,0.0,5512.76,2977.62,2535.14,South
O204068,2024-03-28,C100538,P3016,Furniture Item 16,Furniture,445.94,2,0.15,758.1,592.71,165.39,Central
O204069,2024-08-25,C100982,P1017,Office Supplies Item 17,Office Supplies,816.15,2,0.0,1632.3,876.74,755.56,West
O204070,2023-12-06,C100453,P4009,Consumables Item 9,Consumables,98.0,4,0.1,352.8,274.0,78.8,East
O204071,2023-10-31,C100419,P1012,Office Supplies Item 12,Office Supplies,362.33,2,0.0,724.66,501.42,223.24,Central
O204072,2024-06-03,C100450,P2018,Technology Item 18,Technology,362.51,4,0.0,1450.04,1101.97,348.07,West
O204073,2024-07-13,C100995,P1018,Office Supplies Item 18,Office Supplies,982.11,2,0.0,1964.22,1338.15,626.07,East
O204074,2025-02-05,C100585,P2006,Technology Item 6,Technology,1048.28,6,0.0,6289.68,3946.36,2343.32,Central
O204075,2023-07-05,C100115,P5015,Accessories Item 15,Accessories,191.35,2,0.0,382.7,231.01,151.69,West
O204076,2024-01-08,C100051,P2017,Technology Item 17,Technology,3583.54,4,0.1,12900.74,6663.69,6237.05,West
O204077,2024-07-07,C100369,P4010,Consumables Item 10,Consumables,1234.94,5,0.05,5865.96,3046.01,2819.95,South
O204078,2025-05-31,C100914,P3001,Furniture Item 1,Furniture,388.34,4,0.0,1553.36,760.03,793.33,East
O204079,2025-06-20,C100683,P4019,Consumables Item 19,Consumables,1074.49,3,0.15,2739.95,1518.53,1221.42,West
O204080,2024-07-16,C100780,P3002,Furniture Item 2,Furniture,1401.3,5,0.0,7006.5,3158.45,3848.05,West
O204081,2023-09-17,C100515,P5010,Accessories Item 10,Accessories,678.1,3,0.0,2034.3,1129.12,905.18,East
O204082,2025-03-05,C100210,P4016,Consumables Item 16,Consumables,924.52,2,0.0,1849.04,1356.27,492.77,South
O204083,2023-01-01,C100888,P3001,Furniture Item 1,Furniture,388.34,3,0.0,1165.02,871.57,293.45,South
O204084,2023-08-27,C100998,P3007,Furniture Item 7,Furniture,469.52,2,0.0,939.04,617.07,321.97,Central
O204085,2023-12-08,C100903,P1014,Office Supplies Item 14,Office Supplies,962.37,3,0.1,2598.4,1306.28,1292.12,South
O204086,2025-06-12,C100993,P1001,Office Supplies Item 1,Office Supplies,53.51,2,0.2,85.62,42.48,43.14,East
